{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar;SFH_RENO;MFH_RENO
217;0.000132244;0.000275833;5.87E-06;0.000114155;0;0.878978806;0.878980623;0.355356319;0;0.587600807;0.540889788
218;0.000108993;0.000279156;2.35E-06;0.000114155;0;0.880450954;0.895759618;0.355203617;0;0.598954319;0.544129927
219;9.55E-05;0.000282479;1.17E-06;0.000114155;0;0.867431025;0.890989188;0.355031828;0;0.604794107;0.546135405
220;9.19E-05;0.000282479;1.41E-05;0.000114155;0;0.855435586;0.7293492;0.35488867;0;0.605647705;0.548648593
221;9.75E-05;0.000284141;3.76E-05;0.000114155;0;0.833698586;0.676505897;0.35471688;0;0.608177754;0.548622982
222;0.000110799;0.000285803;9.40E-05;0.000114155;0;0.842023679;0.637064729;0.354564178;0;0.640282525;0.528327692
223;0.000152959;0.000285803;0.0001821;0.000114155;0;0.846413395;0.565915473;0.354411476;0;0.666057734;0.528456113
224;0.00019262;0.000287464;0.000158603;0.000114155;0;0.835703023;0.51882547;0.354239687;0;0.638713124;0.533912276
225;0.000204726;0.000285803;0.000146855;0.000114155;4.29E-06;0.836640654;0.435478096;0.354096529;0;0.664721639;0.553425496
226;0.000199499;0.000259216;0.000164478;0.000114155;0.003255449;0.829008205;0.424003089;0.353924739;0.015870314;0.565799366;0.540474218
227;0.000195157;0.000227645;0.000187974;0.000114155;0.017511009;0.829798844;0.425442291;0.353772037;0.057910423;0.605374926;0.516730746
228;0.000196732;0.000199397;0.000206772;0.000114155;0.032476474;0.80851841;0.425442291;0.353600248;0.093391806;0.591843792;0.540734302
229;0.00018651;0.000177796;0.000187974;0.000114155;0.034674781;0.840738613;0.425442291;0.353447546;0.093825878;0.585855987;0.523602075
230;0.000184319;0.000166164;0.000190324;0.000114155;0.036726477;0.84655816;0.633642235;0.353304388;0.099920639;0.580732492;0.531523633
231;0.000179707;0.000166164;0.000213821;0.000114155;0.030386196;0.846578204;0.866442011;0.353132598;0.094775992;0.571473229;0.505753731
232;0.000178938;0.000179457;0.00022322;0.000114155;0.022343169;0.845662845;0.887127914;0.352979896;0.099388579;0.593024094;0.505146261
233;0.000181244;0.000199397;0.00022322;0.000114155;0.009332517;0.79550739;0.889774642;0.352808107;0;0.599426062;0.520990884
234;0.000209876;0.000204382;0.000164478;0.000114155;0;0.666960651;0.891596462;0.352655405;0;0.61444513;0.506218726
235;0.000210337;0.000209367;0.000117484;0.000114155;0;0.568769989;0.892754844;0.352483615;0;0.68006648;0.499709986
236;0.000190314;0.000214352;8.81E-05;0.000114155;0;0.491853079;0.891315642;0.352330913;0;0.655593681;0.52005026
237;0.000172636;0.000219337;5.87E-05;0.000114155;0;0.430234475;0.892853131;0.352187755;0;0.654224026;0.528656667
238;0.000149999;0.000224322;3.76E-05;0.000114155;0;0.377393074;0.8932533;0.352015966;0;0.652935485;0.538431085
239;0.000161529;0.000229307;2.35E-05;0.000114155;0;0.319288915;0.892547739;0.351863264;0;0.659432809;0.549513818
240;0.000161721;0.000234292;9.40E-06;0.000114155;0;0.335533759;0.892754844;0.351691474;0;0.620960181;0.550976541
241;0.000130284;0.000240938;5.87E-06;0.000114155;0;0.356043599;0.892754844;0.351538773;0;0.621556238;0.554264302
242;0.000106302;0.000247585;2.35E-06;0.000114155;0;0.46465733;0.892754844;0.351395615;0;0.62683077;0.557422982
243;9.27E-05;0.00025257;1.17E-06;0.000114155;0;0.470750817;0.892754844;0.351223825;0;0.628749234;0.560691012
244;7.93E-05;0.000255893;1.41E-05;0.000114155;0;0.534801472;0.892547739;0.351071123;0;0.632683248;0.561889995
245;7.26E-05;0.000257555;3.76E-05;0.000114155;0;0.583950254;0.888647852;0.350899334;0;0.632648314;0.56407101
246;7.52E-05;0.000260878;9.40E-05;0.000114155;0;0.659230207;0.886183656;0.350746632;0;0.672561957;0.546423834
247;8.60E-05;0.00026254;0.0001821;0.000114155;0;0.673105362;0.886183656;0.350574842;0;0.69157083;0.54654709
248;9.37E-05;0.000264201;0.000158603;0.000114155;0;0.711488094;0.886183656;0.350431684;0;0.671237437;0.551993712
249;0.000120561;0.00026254;0.000146855;0.000114155;9.43E-06;0.738935511;0.891522746;0.350278982;0;0.666499613;0.570247791
250;0.000137432;0.00023263;0.000164478;0.000114155;0.014186969;0.735797454;0.892754844;0.350107193;0.084685292;0.626046529;0.557493109
251;0.000146464;0.000197736;0.000187974;0.000114155;0.078154794;0.718356629;0.892291491;0.349954491;0.312091103;0.639968237;0.52842028
252;0.000147271;0.000164503;0.000206772;0.000114155;0.135687168;0.73957693;0.893769306;0.349782701;0.453347314;0.61425216;0.54796924
253;0.000147578;0.00014124;0.000187974;0.000114155;0.174208987;0.761358473;0.889999298;0.349639543;0.544866406;0.600949525;0.532290293
254;0.00015073;0.000127947;0.000190324;0.000114155;0.170490555;0.784220185;0.886998034;0.349467754;0.557311107;0.602137767;0.539278425
255;0.000134434;0.000127947;0.000213821;0.000114155;0.147428907;0.764601206;0.894748666;0.349315052;0.566127003;0.598552801;0.510985794
256;0.000127363;0.00014124;0.00022322;0.000114155;0.077451747;0.703122912;0.898497613;0.34916235;0.410378659;0.60013093;0.509689183
257;0.000128747;0.000164503;0.00022322;0.000114155;0.015346139;0.636711477;0.895057568;0.34899056;0;0.622472707;0.525613947
258;0.000159684;0.000177796;0.000164478;0.000114155;0;0.637352897;0.899311991;0.348847402;0;0.643118456;0.51016877
259;0.00017252;0.000191089;0.000117484;0.000114155;0;0.712668484;0.896851306;0.348666069;0;0.703550772;0.498195588
260;0.000160414;0.00020272;8.81E-05;0.000114155;0;0.752770577;0.899311991;0.348522911;0;0.680431522;0.513242006
261;0.000138623;0.000216014;5.87E-05;0.000114155;0;0.760429751;0.899311991;0.348370209;0;0.665472719;0.516488157
262;0.000121444;0.000229307;3.76E-05;0.000114155;0;0.727830932;0.898079893;0.348198419;0;0.68793622;0.5209301
263;0.000128708;0.0002426;2.35E-05;0.000114155;0;0.750868589;0.899311991;0.348055261;0;0.670054331;0.52576897
264;0.000133627;0.000255893;9.40E-06;0.000114155;0;0.781794817;0.899311991;0.347873928;0;0.63429517;0.524039097
265;0.000115257;0.000272509;5.87E-06;0.000114155;0;0.759639112;0.897876299;0.34773077;0;0.632508716;0.526630365
266;9.76E-05;0.000290788;2.35E-06;0.000114155;0;0.72318064;0.899311991;0.34755898;0;0.633388271;0.529482061
267;8.34E-05;0.000310727;1.17E-06;0.000114155;0;0.752897524;0.893467425;0.347406278;0;0.632381355;0.533068126
268;7.18E-05;0.000320697;1.41E-05;0.000114155;0;0.787347106;0.889065571;0.34726312;0;0.639963545;0.536796582
269;6.89E-05;0.000332329;3.76E-05;0.000114155;0;0.810373627;0.893976411;0.347081787;0;0.645517799;0.540123689
270;6.66E-05;0.000342298;9.40E-05;0.000114155;0;0.806752278;0.893772817;0.346938629;0;0.684137765;0.52166454
271;6.99E-05;0.000350607;0.0001821;0.000114155;0;0.834593901;0.885544791;0.346766839;0;0.691409087;0.525781443
272;7.69E-05;0.000358915;0.000158603;0.000114155;0;0.850972374;0.837089301;0.346614138;0;0.678204393;0.536254485
273;9.16E-05;0.000360577;0.000146855;0.000114155;2.57E-06;0.851275267;0.875294861;0.34647098;0;0.674141865;0.560127724
274;0.000106917;0.0003639;0.000164478;0.000114155;0.003076258;0.8351106;0.882592671;0.346289646;0;0.631128644;0.548640547
275;0.000116064;0.000365561;0.000187974;0.000114155;0.019546415;0.854740715;0.878548863;0.346146488;0;0.632902024;0.519821632
276;0.000124135;0.000367223;0.000206772;0.000114155;0.03443986;0.845395587;0.875540578;0.345974698;0;0.607435687;0.537620083
277;0.000128208;0.000370546;0.000187974;0.000114155;0.040809293;0.839337734;0.875540578;0.345821997;0;0.601339791;0.514511649
278;0.000112259;0.000372208;0.000190324;0.000114155;0.042646645;0.858241797;0.883340354;0.345650207;0;0.678318841;0.508709647
279;0.000101383;0.000375531;0.000213821;0.000114155;0.037913083;0.836128409;0.872570907;0.345497505;0;0.637654045;0.479642486
280;0.000100807;0.000378855;0.00022322;0.000114155;0.025316543;0.830253183;0.843779837;0.345354347;0;0.485418065;0.475212544
281;0.000106225;0.000382178;0.00022322;0.000114155;0.005482907;0.821075091;0.872792053;0.345182558;0;0.379999757;0.49762799
282;0.00014558;0.000385501;0.000164478;0.000114155;0;0.813821258;0.889416596;0.345029856;0;0.463336926;0.500347565
283;0.000166448;0.000388824;0.000117484;0.000114155;0;0.839393413;0.888188009;0.344858066;0;0.548074404;0.499064994
284;0.000161068;0.000395471;8.81E-05;0.000114155;0;0.831783236;0.89003089;0.344705364;0;0.58190896;0.5271367
285;0.000149115;0.000392148;5.87E-05;0.000114155;0;0.81514864;0.855107414;0.344533575;0;0.622100013;0.539833687
286;0.000131283;0.000395471;3.76E-05;0.000114155;0;0.833417965;0.888191519;0.344390417;0;0.626056508;0.551843638
287;0.000133281;0.000397133;2.35E-05;0.000114155;0;0.830464762;0.891673687;0.344237715;0;0.642089437;0.566501878
288;0.000132436;0.000398794;9.40E-06;0.000114155;0;0.822491559;0.8904451;0.344065925;0;0.618777745;0.575796563
289;0.000107686;0.000392148;5.87E-06;0.000114155;0;0.847462383;0.891673687;0.343913223;0;0.610222627;0.595605438
290;8.95E-05;0.000388824;2.35E-06;0.000114155;0;0.84288336;0.88553426;0.343741434;0;0.623327939;0.611988622
291;7.49E-05;0.00037387;1.17E-06;0.000114155;0;0.851892188;0.878815642;0.343598276;0;0.643601261;0.624019632
292;6.68E-05;0.000367223;1.41E-05;0.000114155;0;0.802609776;0.881097304;0.343445574;0;0.662031012;0.638421903
293;6.81E-05;0.000362238;3.76E-05;0.000114155;0;0.810411489;0.865469671;0.343273784;0;0.676218;0.649720876
294;9.02E-05;0.000355592;9.40E-05;0.000114155;0;0.85883422;0.865262567;0.343121082;0;0.67583585;0.646412174
295;0.000139969;0.000352268;0.0001821;0.000114155;0;0.867105861;0.87528433;0.342949293;0;0.696048713;0.648545407
296;0.000180284;0.000347283;0.000158603;0.000114155;0;0.842048178;0.846050969;0.342806135;0;0.721432318;0.652790324
297;0.000197347;0.000345622;0.000146855;0.000114155;0.000145754;0.848455693;0.855567256;0.342624801;0;0.626833613;0.62892906
298;0.000199922;0.000330667;0.000164478;0.000114155;0.023821282;0.828914664;0.810857203;0.342481643;0;0.638468953;0.620014813
299;0.000192121;0.000310727;0.000187974;0.000114155;0.049761136;0.792404967;0.766740382;0.342328942;0;0.717694168;0.579203168
300;0.000196002;0.000297434;0.000206772;0.000114155;0.045969827;0.760955359;0.673824066;0.342157152;0;0.723851231;0.5563095
301;0.000188662;0.000285803;0.000187974;0.000114155;0.038386353;0.754859645;0.758909014;0.34200445;0;0.682474093;0.533254262
302;0.000188931;0.000277494;0.000190324;0.000114155;0.034559893;0.716728581;0.810976552;0.34183266;0;0.485579549;0.528857361
303;0.000180437;0.000274171;0.000213821;0.000114155;0.044696627;0.636682524;0.688152906;0.341689502;0;0.31774461;0.509032407
304;0.000177209;0.000279156;0.00022322;0.000114155;0.035113756;0.578974798;0.695443696;0.341536801;0;0.335878618;0.486941892
305;0.0001784;0.000289126;0.00022322;0.000114155;0.013079242;0.609673856;0.875610783;0.341365011;0;0.409389908;0.490875948
306;0.000213181;0.000289126;0.000164478;0.000114155;1.29E-05;0.579500405;0.892319573;0.341212309;0;0.495421157;0.458918389
307;0.000223366;0.000290788;0.000117484;0.000114155;0;0.629217112;0.895608677;0.34104052;0;0.547373108;0.448956719
308;0.000202574;0.000290788;8.81E-05;0.000114155;0;0.523149014;0.894053637;0.340897362;0;0.605671481;0.462277068
309;0.000177055;0.000292449;5.87E-05;0.000114155;0;0.467537038;0.895190958;0.340725572;0;0.588607333;0.464289499
310;0.000151075;0.000295772;3.76E-05;0.000114155;0;0.517322786;0.888830385;0.34057287;0;0.626005962;0.455054178
311;0.000159415;0.000294111;2.35E-05;0.000114155;0;0.559672074;0.846616119;0.340420168;0;0.609719856;0.480257162
312;0.000155034;0.000294111;9.40E-06;0.000114155;0;0.554625349;0.876000421;0.340248379;0;0.581628834;0.471968997
313;0.000125941;0.000302419;5.87E-06;0.000114155;0;0.660838211;0.883522887;0.340105221;0;0.582057775;0.469425463
314;0.000104189;0.000309066;2.35E-06;0.000114155;0;0.704334483;0.870843864;0.339933431;0;0.585584967;0.469965447
315;9.14E-05;0.000317374;1.17E-06;0.000114155;0;0.59884099;0.889037489;0.339780729;0;0.589761578;0.470766689
316;8.21E-05;0.000320697;1.41E-05;0.000114155;0;0.459904589;0.889037489;0.33960894;0;0.603481804;0.474653859
317;8.44E-05;0.000325682;3.76E-05;0.000114155;0;0.47855253;0.87668843;0.339456238;0;0.593894885;0.487374925
318;0.000103958;0.000329005;9.40E-05;0.000114155;0;0.617546837;0.879226341;0.33931308;0;0.653237659;0.475383094
319;0.000148116;0.000332329;0.0001821;0.000114155;0;0.573068391;0.883417579;0.33914129;0;0.665528897;0.45912437
320;0.000186202;0.00033399;0.000158603;0.000114155;0;0.548803574;0.848409857;0.338988588;0;0.649051886;0.44711193
321;0.000199807;0.00033399;0.000146855;0.000114155;5.14E-06;0.663054227;0.880647992;0.338816799;0;0.591034722;0.418955082
322;0.000200729;0.000319035;0.000164478;0.000114155;0.003525522;0.717499176;0.888219601;0.338664097;0.002531144;0.580629754;0.430771211
323;0.000200806;0.000302419;0.000187974;0.000114155;0.014301857;0.715234163;0.889848357;0.338520939;0.009132511;0.587019098;0.401420671
324;0.000207532;0.000282479;0.000206772;0.000114155;0.040569228;0.65409885;0.878605027;0.338339605;0.04873942;0.560875095;0.396603052
325;0.000198923;0.000270848;0.000187974;0.000114155;0.081333937;0.574297779;0.886457456;0.338196447;0.051915279;0.534303898;0.384284767
326;0.000198001;0.000265863;0.000190324;0.000114155;0.1590026;0.621433217;0.881792334;0.338024658;0.070667822;0.512383624;0.379940379
327;0.000194657;0.000265863;0.000213821;0.000114155;0.191038383;0.625272826;0.82725358;0.337871956;0.137629803;0.464368053;0.361494918
328;0.000195656;0.000272509;0.00022322;0.000114155;0.11960626;0.598952348;0.744790789;0.337700166;0.122151074;0.46559472;0.358554432
329;0.000198385;0.000285803;0.00022322;0.000114155;0.040094243;0.455015991;0.574978939;0.337547465;0;0.503554026;0.379404743
330;0.000225402;0.000294111;0.000164478;0.000114155;4.72E-05;0.37233744;0.691101516;0.337404307;0;0.506308546;0.368457218
331;0.000229592;0.000302419;0.000117484;0.000114155;0;0.502837391;0.853334737;0.337232517;0;0.608783734;0.374641984
332;0.000207954;0.000312389;8.81E-05;0.000114155;0;0.579600627;0.817509127;0.337079815;0;0.578957048;0.399937499
333;0.00018355;0.000320697;5.87E-05;0.000114155;0;0.617186038;0.892758354;0.336908025;0;0.575560396;0.414173233
334;0.00016076;0.000329005;3.76E-05;0.000114155;0;0.676826932;0.890708368;0.336755324;0;0.573123889;0.416493771
335;0.000167409;0.000338975;2.35E-05;0.000114155;0;0.737443319;0.891270008;0.336583534;0;0.579284125;0.449568013
336;0.000162221;0.000347283;9.40E-06;0.000114155;0;0.800353672;0.891333193;0.336440376;0;0.533082714;0.442102368
337;0.000134089;0.000358915;5.87E-06;0.000114155;0;0.820222092;0.842730272;0.336287674;0;0.547770215;0.446349256
338;0.000116564;0.000365561;2.35E-06;0.000114155;0;0.819075108;0.809846251;0.336115885;0;0.535401605;0.451041958
339;0.000102728;0.000375531;1.17E-06;0.000114155;0;0.809320184;0.799245296;0.335963183;0;0.544575955;0.45534199
340;9.33E-05;0.000382178;1.41E-05;0.000114155;0;0.796021862;0.845303286;0.335791393;0;0.553764925;0.456998108
341;9.72E-05;0.000388824;3.76E-05;0.000114155;0;0.820894691;0.804436956;0.335648235;0;0.541598914;0.45748101
342;0.000113873;0.000395471;9.40E-05;0.000114155;0;0.812705455;0.553612047;0.335495533;0;0.593562114;0.43387901
343;0.000151882;0.000400456;0.0001821;0.000114155;0;0.807943805;0.631234204;0.335323744;0;0.590488958;0.434735737
344;0.000190391;0.000405441;0.000158603;0.000114155;0;0.80754069;0.781729149;0.335171042;0;0.579977198;0.440302298
345;0.000209838;0.000407103;0.000146855;0.000114155;1.46E-05;0.808456049;0.785130581;0.334999252;0;0.518922589;0.451901125
346;0.000212144;0.000402118;0.000164478;0.000114155;0.007530317;0.813108569;0.863173968;0.334856094;0;0.483157757;0.422465321
347;0.00021518;0.000395471;0.000187974;0.000114155;0.018052012;0.821190903;0.824687588;0.334674761;0;0.543097639;0.379122703
348;0.000220406;0.000388824;0.000206772;0.000114155;0.026794655;0.801810229;0.84325681;0.334531603;0;0.568174793;0.389122364
349;0.000213066;0.000385501;0.000187974;0.000114155;0.034899413;0.795188907;0.876800758;0.334378901;0.000363536;0.520721033;0.35812684
350;0.000213681;0.000385501;0.000190324;0.000114155;0.04077414;0.798968383;0.882143359;0.334207111;0;0.471216689;0.355695042
351;0.000205802;0.000387163;0.000213821;0.000114155;0.036496701;0.765701419;0.860228868;0.334063953;0;0.431282898;0.312102666
352;0.000206225;0.000392148;0.00022322;0.000114155;0.025414283;0.765155767;0.885600955;0.33388262;0;0.430878212;0.329396635
353;0.000208031;0.000400456;0.00022322;0.000114155;0.010784909;0.794903832;0.891968548;0.333739462;0;0.375478528;0.335079783
354;0.000230091;0.000393809;0.000164478;0.000114155;7.63E-05;0.771650141;0.891350744;0.33358676;0;0.282765741;0.35486738
355;0.000232397;0.000387163;0.000117484;0.000114155;0;0.786451791;0.880925302;0.33341497;0;0.371900302;0.382456786
356;0.000211874;0.000380516;8.81E-05;0.000114155;0;0.793006298;0.869731115;0.333271812;0;0.340235964;0.378632996
357;0.000184549;0.00037387;5.87E-05;0.000114155;0;0.714897863;0.873743331;0.333090479;0;0.388258163;0.410660266
358;0.000164872;0.000367223;3.76E-05;0.000114155;0;0.692040605;0.884769026;0.332947321;0;0.451544936;0.430039837
359;0.000171905;0.000360577;2.35E-05;0.000114155;0;0.697452584;0.814170879;0.332775531;0;0.441535609;0.444023429
360;0.000167832;0.00035393;9.40E-06;0.000114155;0;0.734766283;0.756760741;0.332622829;0;0.415128448;0.453579867
361;0.000136856;0.000347283;5.87E-06;0.000114155;0;0.73289993;0.692828559;0.332479671;0;0.451490128;0.472571816
362;0.000115257;0.00034396;2.35E-06;0.000114155;0;0.681065202;0.855693625;0.332298338;0;0.458417078;0.486738343
363;0.000100883;0.000352268;1.17E-06;0.000114155;0;0.571326759;0.876579612;0.33215518;0;0.477616076;0.494961095
364;8.95E-05;0.000329005;1.41E-05;0.000114155;0;0.505821774;0.854693204;0.33198339;0;0.501283196;0.503272011
365;9.15E-05;0.000327344;3.76E-05;0.000114155;0;0.428417119;0.84326032;0.331830689;0;0.498743434;0.510888471
366;0.000108762;0.000320697;9.40E-05;0.000114155;0;0.393016543;0.783526397;0.331658899;0;0.572450909;0.492105745
367;0.000152497;0.000322359;0.0001821;0.000114155;0;0.400677945;0.773476552;0.331506197;0;0.589136969;0.47812625
368;0.000189815;0.000310727;0.000158603;0.000114155;0;0.34583879;0.830117944;0.331363039;0;0.564042649;0.474158072
369;0.000201959;0.000307404;0.000146855;0.000114155;3.26E-05;0.254579024;0.843548161;0.33119125;0;0.506317078;0.48470202
370;0.000202689;0.000297434;0.000164478;0.000114155;0.01701116;0.21790229;0.757280258;0.331038548;0;0.489566976;0.454372685
371;0.000203458;0.000285803;0.000187974;0.000114155;0.07559296;0.172566391;0.602334316;0.330866758;0;0.548937359;0.401131134
372;0.000208838;0.000275833;0.000206772;0.000114155;0.154413076;0.132544476;0.452211457;0.330714056;0;0.483331981;0.409661694
373;0.000203919;0.000265863;0.000187974;0.000114155;0.222413131;0.139194751;0.429278995;0.330570898;0;0.512551474;0.374600548
374;0.000205303;0.000260878;0.000190324;0.000114155;0.307319746;0.164938397;0.42528784;0.330399109;0;0.480228334;0.364211347
375;0.000202881;0.000259216;0.000213821;0.000114155;0.255230839;0.15588948;0.325358045;0.330246407;0;0.442903499;0.314472044
376;0.000196809;0.000260878;0.00022322;0.000114155;0.121094661;0.138989853;0.200635355;0.330074617;0;0.424277678;0.313838402
377;0.000189622;0.000269186;0.00022322;0.000114155;0.024957303;0.135092338;0.322802584;0.329921915;0;0.328934717;0.336683216
378;0.000219023;0.000267525;0.000164478;0.000114155;0.000135465;0.130223784;0.175716091;0.329750126;0;0.250303338;0.331443857
379;0.000229937;0.000267525;0.000117484;0.000114155;0;0.140152426;0.29424319;0.329606968;0;0.385538148;0.335730478
380;0.000208723;0.000267525;8.81E-05;0.000114155;0;0.144816082;0.342923336;0.329454266;0;0.393795627;0.348431416
381;0.000185011;0.000269186;5.87E-05;0.000114155;0;0.149940758;0.376863943;0.329282476;0;0.417464709;0.350655205
382;0.000161337;0.000269186;3.76E-05;0.000114155;0;0.154749178;0.341936956;0.329129774;0;0.45103111;0.35594938
